address	section	name	status	family
0x0093859c	.data	g_type_STEER_REMOVE	type-cache	
0x009385a0	.data	g_type_STEER_REMOVED	type-cache	
0x009385a4	.data	g_type_STEER_DESTROY	type-cache	
0x009385a8	.data	g_type_STEER_DESTROYED	type-cache	
0x009385ac	.data	g_type_STEER_DESTROY_ALL	type-cache	
0x009385b0	.data	BFSteerSeek freelist head	identified	Gameplay/entity variables/data
0x009385b4	.data	BFSteerPursuit helper freelist head	identified	Gameplay/entity variables/data
0x009385b8	.data	BFSteerEvasion helper freelist head	identified	Gameplay/entity variables/data
0x009385bc	.data	BFSteerAvoidObstacle helper freelist head	identified	Gameplay/entity variables/data
0x009385c0	.data	BFSteerAvoidVehicle helper freelist head	identified	Gameplay/entity variables/data
0x009385c4	.data	BFSteerWander helper freelist head	identified	Gameplay/entity variables/data
0x009385c8	.data	BFSteerVector helper freelist head	identified	Gameplay/entity variables/data
0x009385cc	.data	BFSteerAvoidEntity helper freelist head	identified	Gameplay/entity variables/data
0x009385d0	.data	BFSteerDepth helper freelist head	identified	Gameplay/entity variables/data
0x009385d4	.data	BFSteerAvoidObstacleAhead helper freelist head	identified	Gameplay/entity variables/data
0x009385d8	.data	BFBehFollowEntity follow-motion payload freelist head	identified	Gameplay/entity variables/data
0x00938648	.data	g_type_UI_EVENT	type-cache	
0x0093864c	.data	g_type_UI_EVENTLIST	type-cache	
0x00938650	.data	g_type_UI_HANDLE	type-cache	
0x00938654	.data	g_type_UI_ACK	type-cache	
0x00938658	.data	g_type_UI_CMD	type-cache	
0x0093865c	.data	g_type_UI_MOUSE	type-cache	
0x00938660	.data	g_type_UI_KEYBOARD	type-cache	
0x00938664	.data	g_type_UI_SETTINGS_CHANGED	type-cache	
0x00938668	.data	g_type_UI_SETCURSOR	type-cache	
0x0093866c	.data	g_type_UI_MODAL_INTERRUPT	type-cache	
0x00938670	.data	g_type_UI_IS_ACTIVATED	type-cache	
0x00938674	.data	g_type_UI_IS_HIGHLIGHTED	type-cache	
0x00938678	.data	g_type_UI_IS_NORMAL	type-cache	
0x0093867c	.data	g_type_UI_IS_ALTERNATE	type-cache	
0x00938680	.data	g_type_UI_IS_DISABLED	type-cache	
0x00938684	.data	g_type_UI_IS_HIDDEN	type-cache	
0x00938688	.data	g_type_UI_GET_MOUSE_DATA	type-cache	
0x0093868c	.data	g_type_UI_PLAY_SOUND	type-cache	
0x00938690	.data	g_type_UI_SEND_NAMED_EVENTS	type-cache	
0x00938694	.data	g_type_UI_EDIT_WATCH	type-cache	
0x00938698	.data	g_type_UI_ROOT_SETDISABLEMODAL	type-cache	
0x0093869c	.data	g_type_UI_NEXT_CACHED_MSG	type-cache	
0x009386a0	.data	g_type_UI_SET_NEXT	type-cache	
0x009386a4	.data	g_type_UI_SET_PREVIOUS	type-cache	
0x009386a8	.data	g_type_UI_SET_NAME	type-cache	
0x009386ac	.data	g_type_UI_GET_NAME	type-cache	
0x009386b0	.data	g_type_UI_GET_PARENT	type-cache	
0x009386b4	.data	g_type_UI_OK	type-cache	
0x009386b8	.data	g_type_UI_ERROR	type-cache	
0x009386bc	.data	g_type_UI_ACTIVATE	type-cache	
0x009386c0	.data	g_type_UI_NOTIFY	type-cache	
0x009386c4	.data	g_type_UI_HIT_TEST	type-cache	
0x009386c8	.data	g_type_UI_MODIFY	type-cache	
0x009386cc	.data	g_type_UI_QUERY	type-cache	
0x009386d0	.data	g_type_UI_TARGET	type-cache	
0x009386d4	.data	g_type_UI_CHILD	type-cache	
0x009386d8	.data	g_type_UI_SELF	type-cache	
0x009386dc	.data	g_type_UI_ROOT_CHILD	type-cache	
0x009386e0	.data	g_type_UI_SHOW_CHILD_EX	type-cache	
0x009386e4	.data	g_type_UI_BROADCAST	type-cache	
0x009386e8	.data	g_type_UI_HYPERLINK	type-cache	
0x009386ec	.data	g_type_UI_COPY_TEXT	type-cache	
0x009386f0	.data	g_type_UI_COPY_NAME	type-cache	
0x009386f4	.data	g_type_UI_SEND_TEXT	type-cache	
0x009386f8	.data	g_type_UI_LOAD_CHILD	type-cache	
0x009386fc	.data	g_type_UI_COLLAPSE	type-cache	
0x00938700	.data	g_type_UI_EXPAND	type-cache	
0x00938704	.data	g_type_UI_UPDATE_TREE	type-cache	
0x00938708	.data	g_type_UI_DESTROY_CHILDREN	type-cache	
0x0093870c	.data	g_type_UI_DESTROY_CHILD	type-cache	
0x00938710	.data	g_type_UI_DESTROY_CHILD_DELAYED	type-cache	
0x00938714	.data	g_type_UI_REMOVE_CHILD	type-cache	
0x00938718	.data	g_type_UI_ANIMATION_COMPLETED	type-cache	
0x0093871c	.data	g_type_UI_WIND_ANIMATION	type-cache	
0x00938720	.data	g_type_UI_SET_ANIM_RECT_START	type-cache	
0x00938724	.data	g_type_UI_SET_ANIM_RECT_END	type-cache	
0x00938728	.data	g_type_UI_SET_ANIM_COLOR_START	type-cache	
0x0093872c	.data	g_type_UI_SET_ANIM_COLOR_END	type-cache	
0x00938730	.data	g_type_UI_COPY	type-cache	
0x00938734	.data	g_type_UI_PASTE	type-cache	
0x00938738	.data	g_type_UI_CUT	type-cache	
0x0093873c	.data	g_type_UI_REMOVE_HIGHLIGHT_TEXT	type-cache	
0x00938740	.data	g_type_UI_HIGHLIGHT_TEXT	type-cache	
0x00938744	.data	g_type_UI_SET_EDIT_LOCK	type-cache	
0x00938748	.data	g_type_UI_ADD_ACTIVATE_EVENT	type-cache	
0x0093874c	.data	g_type_UI_ADD_ACTIVATE_ON_EVENT	type-cache	
0x00938750	.data	g_type_UI_ADD_ACTIVATE_OFF_EVENT	type-cache	
0x00938754	.data	g_type_UI_ADD_DOUBLE_CLICK_EVENT	type-cache	
0x00938758	.data	g_type_UI_ADD_TEXTCHANGED_EVENT	type-cache	
0x0093875c	.data	g_type_UI_ACTIVATE_ON	type-cache	
0x00938760	.data	g_type_UI_ACTIVATE_OFF	type-cache	
0x00938764	.data	g_type_UI_REPRESS	type-cache	
0x00938768	.data	g_type_UI_CAN_BE_TOGGLED	type-cache	
0x0093876c	.data	g_type_UI_ACTIVATE_DATA	type-cache	
0x00938770	.data	g_type_UI_ALERT_RETURN	type-cache	
0x00938774	.data	g_type_UI_NOTIFY_PARENT	type-cache	
0x00938778	.data	g_type_UI_NOTIFY_CHILD	type-cache	
0x0093877c	.data	g_type_UI_NOTIFY_TARGET	type-cache	
0x00938780	.data	g_type_UI_CHANGED_REGION	type-cache	
0x00938784	.data	g_type_UI_CHANGED_STATE	type-cache	
0x00938788	.data	g_type_UI_CHANGED_ASPECT	type-cache	
0x0093878c	.data	g_type_UI_CHANGED_ATTR	type-cache	
0x00938790	.data	g_type_UI_CHANGED_TARGET	type-cache	
0x00938794	.data	g_type_UI_MONEY_SPEND	type-cache	
0x00938798	.data	g_type_UI_MONEY_RECEIVE	type-cache	
0x0093879c	.data	g_type_UI_CHANGED_TEXT	type-cache	
0x009387a0	.data	g_type_UI_CHANGED_HTML	type-cache	
0x009387a4	.data	g_type_UI_CHANGED_VALUE	type-cache	
0x009387a8	.data	g_type_UI_CHANGED_TEXT_ENTER	type-cache	
0x009387ac	.data	g_type_UI_CHANGED_TEXT_FOCUS	type-cache	
0x009387b0	.data	g_type_UI_MODIFY_REGION	type-cache	
0x009387b4	.data	g_type_UI_MODIFY_STATE	type-cache	
0x009387b8	.data	g_type_UI_MODIFY_ASPECT	type-cache	
0x009387bc	.data	g_type_UI_MODIFY_ATTR	type-cache	
0x009387c0	.data	g_type_UI_MODIFY_TARGET	type-cache	
0x009387c4	.data	g_type_UI_SET_POS	type-cache	
0x009387c8	.data	g_type_UI_ADD_POS	type-cache	
0x009387cc	.data	g_type_UI_SET_SIZE	type-cache	
0x009387d0	.data	g_type_UI_ADD_SIZE	type-cache	
0x009387d4	.data	g_type_UI_SET_REGION	type-cache	
0x009387d8	.data	g_type_UI_UPDATE_REGION	type-cache	
0x009387dc	.data	g_type_UI_AUTOSIZE_REGION	type-cache	
0x009387e0	.data	g_type_UI_SUPRESS_SIZING	type-cache	
0x009387e4	.data	g_type_UI_SHOW	type-cache	
0x009387e8	.data	g_type_UI_HIDE	type-cache	
0x009387ec	.data	g_type_UI_ENABLE	type-cache	
0x009387f0	.data	g_type_UI_DISABLE	type-cache	
0x009387f4	.data	g_type_UI_RAISE	type-cache	
0x009387f8	.data	g_type_UI_LOWER	type-cache	
0x009387fc	.data	g_type_UI_MOVE_TO_FRONT	type-cache	
0x00938800	.data	g_type_UI_MOVE_TO_BACK	type-cache	
0x00938804	.data	g_type_UI_SET_COLOR	type-cache	
0x00938808	.data	g_type_UI_SET_TEXT_COLOR	type-cache	
0x0093880c	.data	g_type_UI_SET_ALPHA	type-cache	
0x00938810	.data	g_type_UI_SET_TEXT_ALPHA	type-cache	
0x00938814	.data	g_type_UI_SET_IMAGE	type-cache	
0x00938818	.data	g_type_UI_SET_SRC_RECT	type-cache	
0x0093881c	.data	g_type_UI_SET_TEXT_FORMAT	type-cache	
0x00938820	.data	g_type_UI_SET_XML	type-cache	
0x00938824	.data	g_type_UI_SET_LOCID	type-cache	
0x00938828	.data	g_type_UI_SET_TEXT	type-cache	
0x0093882c	.data	g_type_UI_SET_HTML	type-cache	
0x00938830	.data	g_type_UI_SET_VALUE	type-cache	
0x00938834	.data	g_type_UI_SET_EDIT	type-cache	
0x00938838	.data	g_type_UI_SET_RANGE	type-cache	
0x0093883c	.data	g_type_UI_SCROLL	type-cache	
0x00938840	.data	g_type_UI_SET_SCROLL	type-cache	
0x00938844	.data	g_type_UI_PAGE_UP	type-cache	
0x00938848	.data	g_type_UI_PAGE_DOWN	type-cache	
0x0093884c	.data	g_type_UI_SET_MODAL	type-cache	
0x00938850	.data	g_type_UI_SET_STT	type-cache	
0x00938854	.data	g_type_UI_SET_LTT	type-cache	
0x00938858	.data	g_type_UI_QUERY_REGION	type-cache	
0x0093885c	.data	g_type_UI_QUERY_STATE	type-cache	
0x00938860	.data	g_type_UI_QUERY_ASPECT	type-cache	
0x00938864	.data	g_type_UI_QUERY_ATTR	type-cache	
0x00938868	.data	g_type_UI_QUERY_TARGET	type-cache	
0x0093886c	.data	g_type_UI_GET_IMAGE	type-cache	
0x00938870	.data	g_type_UI_GET_TEXT_FORMAT	type-cache	
0x00938874	.data	g_type_UI_GET_XML	type-cache	
0x00938878	.data	g_type_UI_GET_LOCID	type-cache	
0x0093887c	.data	g_type_UI_GET_TEXT	type-cache	
0x00938880	.data	g_type_UI_GET_HTML	type-cache	
0x00938884	.data	g_type_UI_GET_VALUE	type-cache	
0x00938888	.data	g_type_UI_GET_CHILD	type-cache	
0x0093888c	.data	g_type_UI_GET_CHILDREN	type-cache	
0x00938890	.data	g_type_UI_GET_SCREEN_RECT	type-cache	
0x00938894	.data	g_type_UI_GET_SRC_RECT	type-cache	
0x00938898	.data	g_type_UI_GET_IMAGE_SRC_RECT	type-cache	
0x0093889c	.data	g_type_UI_GET_STRING_SIZE	type-cache	
0x009388a0	.data	g_type_UI_GET_LINEAGE_VISIBLE	type-cache	
0x009388a4	.data	g_type_UI_GET_SCROLL	type-cache	
0x009388a8	.data	g_type_UI_SET_TARGET	type-cache	
0x009388ac	.data	g_type_UI_ADD_TARGET	type-cache	
0x009388b0	.data	g_type_UI_REMOVE_TARGET	type-cache	
0x009388b4	.data	g_type_UI_MOUSE_CMD	type-cache	
0x009388b8	.data	g_type_UI_MOUSE_RAW	type-cache	
0x009388bc	.data	g_type_UI_MOUSE_ENTER	type-cache	
0x009388c0	.data	g_type_UI_MOUSE_LEAVE	type-cache	
0x009388c4	.data	g_type_UI_MOUSE_HOVER	type-cache	
0x009388c8	.data	g_type_UI_MOUSE_DRAG	type-cache	
0x009388cc	.data	g_type_UI_LBUTTONDOWN	type-cache	
0x009388d0	.data	g_type_UI_RBUTTONDOWN	type-cache	
0x009388d4	.data	g_type_UI_MBUTTONDOWN	type-cache	
0x009388d8	.data	g_type_UI_LBUTTONUP	type-cache	
0x009388dc	.data	g_type_UI_RBUTTONUP	type-cache	
0x009388e0	.data	g_type_UI_MBUTTONUP	type-cache	
0x009388e4	.data	g_type_UI_LBUTTONDBLCLK	type-cache	
0x009388e8	.data	g_type_UI_RBUTTONDBLCLK	type-cache	
0x009388ec	.data	g_type_UI_MBUTTONDBLCLK	type-cache	
0x009388f0	.data	g_type_UI_MOUSEMOVE	type-cache	
0x009388f4	.data	g_type_UI_MOUSEWHEEL	type-cache	
0x009388f8	.data	g_type_UI_MOUSE_LEAVEAPP	type-cache	
0x009388fc	.data	g_type_UI_KEYBOARD_CMD	type-cache	
0x00938900	.data	g_type_UI_KEYBOARD_RAW	type-cache	
0x00938904	.data	g_type_UI_KEYBOARD_ENTER	type-cache	
0x00938908	.data	g_type_UI_KEYBOARD_LEAVE	type-cache	
0x0093890c	.data	g_type_UI_KEYDOWN	type-cache	
0x00938910	.data	g_type_UI_KEYUP	type-cache	
0x00938914	.data	g_type_UI_SYSKEYDOWN	type-cache	
0x00938918	.data	g_type_UI_SYSKEYUP	type-cache	
0x0093891c	.data	g_type_UI_CHAR	type-cache	
0x00938920	.data	g_type_UI_SYSCHAR	type-cache	
0x00938928	.data	UI callback pointer vector begin pointer global	identified	UI/content/profile variables/data
0x0093892c	.data	UI callback pointer vector current pointer global	identified	UI/content/profile variables/data
0x00938970	.data	fifth Gamebryo height/sample dispatch variant 947b9a initializer resul	identified	Engine/platform/runtime variables/data
0x00938974	.data	fifth Gamebryo height/sample dispatch variant 947b8f initializer resul	identified	Engine/platform/runtime variables/data
0x00938978	.data	fifth Gamebryo height/sample dispatch variant 947b91 initializer resul	identified	Engine/platform/runtime variables/data
0x0093897c	.data	fifth Gamebryo height/sample dispatch variant 947b8d initializer resul	identified	Engine/platform/runtime variables/data
0x00938980	.data	fifth Gamebryo height/sample dispatch variant 947b93 initializer resul	identified	Engine/platform/runtime variables/data
0x00938984	.data	fifth Gamebryo height/sample dispatch variant 947b8e initializer resul	identified	Engine/platform/runtime variables/data
0x00938988	.data	fifth Gamebryo height/sample dispatch variant 947b98 initializer resul	identified	Engine/platform/runtime variables/data
0x0093898c	.data	fifth Gamebryo height/sample dispatch extended-table initializer resul	identified	Engine/platform/runtime variables/data
0x00938990	.data	fifth Gamebryo height/sample dispatch variant 947b90 initializer resul	identified	Engine/platform/runtime variables/data
0x00938994	.data	fifth Gamebryo height/sample dispatch variant 947b94 initializer resul	identified	Engine/platform/runtime variables/data
0x00938998	.data	fifth Gamebryo height/sample dispatch variant 947b96 initializer resul	identified	Engine/platform/runtime variables/data
0x0093899c	.data	fifth Gamebryo height/sample dispatch defaults initializer result glob	identified	Engine/platform/runtime variables/data
0x009389a0	.data	fifth Gamebryo height/sample dispatch variant 947b92 initializer resul	identified	Engine/platform/runtime variables/data
0x009389a4	.data	fifth Gamebryo height/sample dispatch variant-table initializer result	identified	Engine/platform/runtime variables/data
0x009389a8	.data	fifth Gamebryo height/sample dispatch variant 947b99 initializer resul	identified	Engine/platform/runtime variables/data
0x00944584	.data	BFR low-resource path alias table sentinel pointer cell	identified	Engine/platform/runtime variables/data
0x009445e0	.data	BFR global resource path string length cell	identified	Engine/platform/runtime variables/data
0x009445e4	.data	BFR global resource path string char pointer cell	identified	Engine/platform/runtime variables/data
0x009446e4	.data	BFR shared resource path candidate table sentinel pointer cell	identified	Engine/platform/runtime variables/data
0x009447b0	.data	Gamebryo BFR distance-sort record vector begin pointer global	identified	Engine/platform/runtime variables/data
0x009447b4	.data	Gamebryo BFR distance-sort record vector current pointer global	identified	Engine/platform/runtime variables/data
0x009447b8	.data	Gamebryo BFR distance-sort record vector capacity pointer global	identified	Engine/platform/runtime variables/data
0x009447c0	.data	Gamebryo BFR distance-sort permutation vector begin pointer global	identified	Engine/platform/runtime variables/data
0x009447c4	.data	Gamebryo BFR distance-sort permutation vector current pointer global	identified	Engine/platform/runtime variables/data
0x009447ec	.data	BFGBiome terrain autoplacement graphics-level weight factor vector beg	identified	Gameplay/entity variables/data
0x009447f0	.data	BFGBiome terrain autoplacement graphics-level weight factor vector cur	identified	Gameplay/entity variables/data
0x009447f8	.data	Gamebryo height/sample dispatch extended-table initializer result glob	identified	Engine/platform/runtime variables/data
0x009447fc	.data	Gamebryo height/sample dispatch variant-table initializer result globa	identified	Engine/platform/runtime variables/data
0x00944800	.data	Gamebryo height/sample dispatch defaults initializer result global	identified	Engine/platform/runtime variables/data
0x00944818	.data	Gamebryo height/sample dispatch extended-table initializer result glob	identified	Engine/platform/runtime variables/data
0x0094481c	.data	Gamebryo height/sample dispatch variant-table initializer result globa	identified	Engine/platform/runtime variables/data
0x00944820	.data	Gamebryo height/sample dispatch defaults initializer result global	identified	Engine/platform/runtime variables/data
0x00944828	.data	BFType registry entity category static lookup handle for building glob	identified	Gameplay/entity variables/data
0x0094482c	.data	BFType registry entity category static lookup handle for animal global	identified	Gameplay/entity variables/data
0x00944830	.data	BFType registry entity category static lookup handle for donationbox g	identified	Gameplay/entity variables/data
0x00944860	.data	ZTTransaction economy type table debit enum value global	identified	Gameplay/entity variables/data
